date,hour,org
2024-12-04,0,450243
2024-12-04,0,448359
2024-12-04,0,441953
2024-12-04,0,452363
2024-12-04,3,452694
2024-12-04,3,441461
2024-12-04,3,438481
2024-12-04,3,443689
2024-12-04,4,446829
2024-12-04,4,444256
2024-12-04,4,449623
2024-12-04,5,445997
2024-12-04,5,451415
2024-12-04,5,451544
2024-12-04,5,452801
2024-12-04,1,452801
2024-12-04,1,451881
2024-12-04,1,450927
2024-12-04,1,451934
2024-12-04,1,10172
2024-12-04,1,447919
2024-12-04,1,443266
2024-12-04,1,452694
2024-12-04,1,453667
2024-12-04,1,34801
2024-12-04,1,449623
2024-12-04,1,442083
2024-12-04,1,1519
2024-12-04,1,452207
2024-12-04,1,451544
2024-12-04,1,445606
2024-12-04,2,442860
2024-12-04,2,455386
2024-12-04,2,446829
2024-12-04,2,445606
2024-12-04,2,455346
2024-12-04,2,444930
2024-12-04,2,450927
2024-12-04,2,452797
2024-12-04,2,452256
2024-12-04,2,455139
2024-12-04,2,441469
2024-12-04,0,450927
2024-12-04,0,442462
2024-12-04,0,448755
2024-12-04,0,455096
2024-12-04,0,442849
2024-12-04,0,449623
2024-12-04,0,438316
2024-12-04,0,452086
2024-12-04,0,450549
2024-12-04,0,450732
2024-12-04,0,450189
2024-12-04,0,452256
2024-12-04,0,451544
2024-12-04,0,452085
2024-12-04,0,453779
2024-12-04,0,438481
2024-12-04,0,430165
2024-12-04,0,441694
2024-12-04,0,442394
2024-12-04,0,447919
2024-12-04,3,441965
2024-12-04,3,453151
2024-12-04,4,453151
2024-12-04,4,451371
2024-12-04,4,451597
2024-12-04,5,451596
2024-12-04,5,436247
2024-12-04,5,453151
2024-12-04,5,38906
2024-12-04,5,135171
2024-12-04,0,33769
2024-12-04,0,444280
2024-12-04,1,448791
2024-12-04,1,451596
2024-12-04,1,64
2024-12-04,1,453680
2024-12-04,1,38906
2024-12-04,1,454519
2024-12-04,1,445739
2024-12-04,1,450791
2024-12-04,1,833
2024-12-04,1,29738
2024-12-04,1,441391
2024-12-04,2,450425
2024-12-04,2,454519
2024-12-04,2,456005
2024-12-04,2,437263
2024-12-04,2,438488
2024-12-04,2,428040
2024-12-04,2,29738
2024-12-04,0,452420
2024-12-04,0,38906
2024-12-04,0,27628
2024-12-04,0,446141
2024-12-04,0,31764
2024-12-04,0,453844
2024-12-04,0,437263
2024-12-04,0,452688
2024-12-04,0,451597
2024-12-04,0,31832
2024-12-04,0,454519
2024-12-04,0,10172
2024-12-04,0,446150
2024-12-04,0,443472
2024-12-04,0,448791
2024-12-04,0,448841
2024-12-04,0,447987
2024-12-04,0,441542
2024-12-04,2,451775
2024-12-04,2,32743
2024-12-04,3,454640
2024-12-04,3,444339
2024-12-04,4,437263
2024-12-04,4,447251
2024-12-04,4,441815
2024-12-04,4,447501
2024-12-04,5,441815
2024-12-04,5,450283
2024-12-04,0,441815
2024-12-04,0,444368
2024-12-04,0,27648
2024-12-04,1,447501
2024-12-04,1,441815
2024-12-04,1,20431
2024-12-04,1,454110
2024-12-04,1,446514
2024-12-04,1,452893
2024-12-04,1,32743
2024-12-04,1,452596
2024-12-04,1,452231
2024-12-04,1,185347
2024-12-04,1,29736
2024-12-04,1,449419
2024-12-04,1,454556
2024-12-04,1,446202
2024-12-04,1,448930
2024-12-04,2,441815
2024-12-04,2,443689
2024-12-04,2,447405
2024-12-04,2,20431
2024-12-04,2,455051
2024-12-04,2,447251
2024-12-04,2,450417
2024-12-04,2,451611
2024-12-04,2,443613
2024-12-04,2,162819
2024-12-04,0,439313
2024-12-03,7,449827
2024-12-03,7,62
2024-12-03,7,452227
2024-12-03,7,446725
2024-12-03,7,447050
2024-12-03,7,443811
2024-12-03,7,451129
2024-12-03,7,451458
2024-12-03,7,444181
2024-12-03,7,447226
2024-12-03,6,452695
2024-12-03,6,451763
2024-12-03,6,450105
2024-12-03,6,454357
2024-12-03,6,430213
2024-12-03,0,442910
2024-12-03,0,447969
2024-12-03,0,35826
2024-12-03,0,430121
2024-12-03,1,351235
2024-12-03,1,447969
2024-12-03,1,451436
2024-12-03,1,453914
2024-12-03,1,35826
2024-12-03,1,450102
2024-12-03,1,445955
2024-12-03,1,452016
2024-12-03,2,452793
2024-12-03,2,442910
2024-12-03,2,455606
2024-12-03,3,447969
2024-12-03,3,437271
2024-12-03,4,446438
2024-12-03,4,454681
2024-12-03,4,451776
2024-12-03,4,451415
2024-12-03,5,451068
2024-12-03,5,430213
2024-12-03,5,454324
2024-12-03,6,454324
2024-12-03,6,442910
2024-12-03,6,452610
2024-12-03,6,452227
2024-12-03,6,446725
2024-12-03,6,445311
2024-12-03,0,453914
2024-12-03,0,450996
2024-12-03,0,441943
2024-12-03,0,452352
2024-12-03,0,452695
2024-12-03,0,449827
2024-12-03,0,451776
2024-12-03,8,452016
2024-12-03,8,430213
2024-12-03,8,453348
2024-12-03,8,427019
2024-12-03,8,447969
2024-12-03,8,452053
2024-12-03,8,455486
2024-12-03,8,450105
2024-12-03,8,442910
2024-12-03,8,450102
2024-12-03,8,452437
2024-12-03,8,452899
2024-12-03,8,452497
2024-12-03,8,455748
2024-12-03,8,444181
2024-12-03,7,451068
2024-12-03,7,442910
2024-12-03,7,452610
2024-12-03,7,454357
2024-12-03,7,452352
2024-12-03,7,452695
2024-12-03,7,427019
2024-12-03,7,443119
2024-12-03,7,450441
2024-12-03,7,449490
2024-12-03,7,449050
2024-12-03,7,450015
2024-12-03,7,430213
2024-12-03,7,454311
2024-12-03,7,445955
2024-12-03,7,451779
2024-12-03,7,443692
2024-12-03,7,448935
2024-12-03,7,452016
2024-12-03,7,438326
2024-12-03,7,453834
2024-12-03,7,451640
2024-12-03,7,454479
2024-12-03,7,232
2024-12-03,7,451763
2024-12-03,7,454681
2024-12-03,8,349187
2024-12-03,8,454357
2024-12-03,8,62
2024-12-03,8,449827
2024-12-03,8,44024
2024-12-03,8,447226
2024-12-03,8,452695
2024-12-03,8,451776
2024-12-03,8,443689
2024-12-03,8,446815
2024-12-03,8,438326
2024-12-03,8,447063
2024-12-03,8,448935
2024-12-03,8,446576
2024-12-03,8,450441
2024-12-03,8,451337
2024-12-03,8,446725
2024-12-03,8,443811
2024-12-03,8,452339
2024-12-03,8,441400
2024-12-03,8,447490
2024-12-03,8,454033
2024-12-03,8,452227
2024-12-03,8,431212
2024-12-03,8,446101
2024-12-03,8,450280
2024-12-03,8,453947
2024-12-03,8,454863
2024-12-03,8,450943
2024-12-03,8,449490
2024-12-03,8,444852
2024-12-03,8,446842
2024-12-03,8,451779
2024-12-03,9,442910
2024-12-03,9,427019
2024-12-03,9,453914
2024-12-03,9,446725
2024-12-03,9,454357
2024-12-03,9,448935
2024-12-03,9,453348
2024-12-03,9,453631
2024-12-03,9,449827
2024-12-03,9,452497
2024-12-03,9,447490
2024-12-03,9,451458
2024-12-03,9,447063
2024-12-03,8,729
2024-12-03,8,454681
2024-12-03,8,451458
2024-12-03,8,316420
2024-12-03,8,450015
2024-12-03,8,442350
2024-12-03,8,451732
2024-12-03,8,445054
2024-12-03,8,455284
2024-12-03,8,455279
2024-12-03,8,439313
2024-12-03,9,443078
2024-12-03,9,450363
2024-12-03,9,447969
2024-12-03,9,445131
2024-12-03,9,452610
2024-12-03,9,354
2024-12-03,9,448459
2024-12-03,9,454681
2024-12-03,9,44024
2024-12-03,9,452352
2024-12-03,9,448301
2024-12-03,9,448593
2024-12-03,9,450015
2024-12-03,9,430121
2024-12-03,9,454868
2024-12-03,9,443119
2024-12-03,9,454312
2024-12-03,9,455260
2024-12-03,9,438295
2024-12-03,9,450826
2024-12-03,9,453223
2024-12-03,9,430213
2024-12-03,9,444181
2024-12-03,9,451779
2024-12-03,9,450441
2024-12-03,9,447674
2024-12-03,9,452227
2024-12-03,9,451776
2024-12-03,9,448868
2024-12-03,9,455298
2024-12-03,9,443692
2024-12-03,9,430193
2024-12-03,9,452695
2024-12-03,9,453180
2024-12-03,9,455107
2024-12-03,9,441527
2024-12-03,9,452570
2024-12-03,9,452342
2024-12-03,9,454074
2024-12-03,9,451959
2024-12-03,9,442294
2024-12-03,9,41989
2024-12-03,9,441753
2024-12-03,9,449752
2024-12-03,9,166917
2024-12-03,9,453793
2024-12-03,9,449431
2024-12-03,9,450105
2024-12-03,9,194563
2024-12-03,9,437266
2024-12-03,9,455496
2024-12-03,9,447355
2024-12-03,9,448216
2024-12-03,9,455582
2024-12-03,9,446399
2024-12-03,9,452551
2024-12-03,9,455238
2024-12-03,9,451571
2024-12-03,9,454803
2024-12-03,9,451680
2024-12-03,9,441763
2024-12-03,9,452521
2024-12-03,9,442039
2024-12-03,9,446545
2024-12-03,10,446399
2024-12-03,10,450925
2024-12-03,10,441621
2024-12-03,10,435212
2024-12-03,10,455557
2024-12-03,10,452824
2024-12-03,10,452007
2024-12-03,10,8153
2024-12-03,10,448929
2024-12-03,10,454206
2024-12-03,10,448001
2024-12-03,10,452226
2024-12-03,10,446168
2024-12-03,10,443957
2024-12-03,10,448632
2024-12-03,10,448572
2024-12-03,10,447191
2024-12-03,10,450617
2024-12-03,10,453329
2024-12-03,10,442462
2024-12-03,10,455708
2024-12-03,11,8153
2024-12-03,11,452226
2024-12-03,11,441726
2024-12-03,11,453063
2024-12-03,11,446168
2024-12-03,11,446399
2024-12-03,10,455496
2024-12-03,10,455168
2024-12-03,10,451959
2024-12-03,10,444802
2024-12-03,10,454355
2024-12-03,10,450287
2024-12-03,10,452710
2024-12-03,10,427070
2024-12-03,10,448237
2024-12-03,10,451816
2024-12-03,10,444218
2024-12-03,10,451680
2024-12-03,10,449449
2024-12-03,10,451089
2024-12-03,10,433162
2024-12-03,10,452489
2024-12-03,10,449752
2024-12-03,10,433169
2024-12-03,10,1929
2024-12-03,10,447057
2024-12-03,10,444747
2024-12-03,10,166917
2024-12-03,10,453704
2024-12-03,10,452239
2024-12-03,10,437262
2024-12-03,10,445650
2024-12-03,10,451452
2024-12-03,10,452528
2024-12-03,10,455582
2024-12-03,10,453726
2024-12-03,10,452550
2024-12-03,10,455101
2024-12-03,10,92
2024-12-03,10,846
2024-12-03,10,447355
2024-12-03,10,451738
2024-12-03,10,444799
2024-12-03,10,455230
2024-12-03,10,441753
2024-12-03,10,452261
2024-12-03,10,452519
2024-12-03,10,452317
2024-12-03,10,443277
2024-12-03,11,450287
2024-12-03,11,453823
2024-12-03,11,453704
2024-12-03,11,453595
2024-12-03,11,453793
2024-12-03,11,447749
2024-12-03,11,451085
2024-12-03,11,435212
2024-12-03,11,454335
2024-12-03,11,142340
2024-12-03,11,450925
2024-12-03,11,453776
2024-12-03,11,441943
2024-12-03,11,436268
2024-12-03,11,454585
2024-12-03,11,449449
2024-12-03,11,846
2024-12-03,11,441461
2024-12-03,11,452519
2024-12-03,11,450617
2024-12-03,11,452824
2024-12-03,11,452528
2024-12-03,11,454805
2024-12-03,11,445561
2024-12-03,11,225284
2024-12-03,11,455238
2024-12-03,11,449431
2024-12-03,11,437266
2024-12-03,11,455101
2024-12-03,11,455557
2024-12-03,11,452550
2024-12-03,11,427070
2024-12-03,11,441784
2024-12-03,11,431177
2024-12-03,11,451089
2024-12-03,11,41989
2024-12-03,11,455496
2024-12-03,11,443277
2024-12-03,11,454385
2024-12-03,11,447935
2024-12-03,9,452437
2024-12-03,9,446441
2024-12-03,9,446101
2024-12-03,9,445955
2024-12-03,9,448971
2024-12-03,9,449201
2024-12-03,9,444454
2024-12-03,9,437271
2024-12-03,9,449976
2024-12-03,9,451763
2024-12-03,9,441721
2024-12-03,9,450723
2024-12-03,9,453866
2024-12-03,9,452442
2024-12-03,9,450748
2024-12-03,9,452016
2024-12-03,9,456096
2024-12-03,9,431212
2024-12-03,9,445692
2024-12-03,9,445054
2024-12-03,10,430213
2024-12-03,10,450105
2024-12-03,10,455606
2024-12-03,10,430204
2024-12-03,10,448935
2024-12-03,10,455284
2024-12-03,10,454644
2024-12-03,10,451776
2024-12-03,10,447050
2024-12-03,10,316420
2024-12-03,10,447490
2024-12-03,10,452352
2024-12-03,10,880
2024-12-03,10,442910
2024-12-03,10,452695
2024-12-03,10,455533
2024-12-03,10,453348
2024-12-03,10,452016
2024-12-03,10,452497
2024-12-03,10,456096
2024-12-03,10,443578
2024-12-03,10,452442
2024-12-03,10,453435
2024-12-03,10,453914
2024-12-03,10,442141
2024-12-03,10,451458
2024-12-03,10,455260
2024-12-03,10,430193
2024-12-03,11,454681
2024-12-03,11,448935
2024-12-03,11,442670
2024-12-03,11,455298
2024-12-03,11,450441
2024-12-03,11,454696
2024-12-03,11,446576
2024-12-03,11,438373
2024-12-03,10,430121
2024-12-03,10,443851
2024-12-03,10,443087
2024-12-03,10,450943
2024-12-03,10,449490
2024-12-03,10,446725
2024-12-03,10,447226
2024-12-03,10,451948
2024-12-03,10,443689
2024-12-03,10,29738
2024-12-03,10,354
2024-12-03,10,448624
2024-12-03,10,445692
2024-12-03,10,442870
2024-12-03,10,454357
2024-12-03,10,453647
2024-12-03,10,73731
2024-12-03,10,438373
2024-12-03,10,448658
2024-12-03,10,351235
2024-12-03,10,454868
2024-12-03,10,453631
2024-12-03,10,454681
2024-12-03,10,450015
2024-12-03,10,451779
2024-12-03,10,455298
2024-12-03,10,448593
2024-12-03,10,454760
2024-12-03,10,437271
2024-12-03,10,436266
2024-12-03,10,438295
2024-12-03,10,450695
2024-12-03,10,427019
2024-12-03,10,449827
2024-12-03,10,442888
2024-12-03,10,439313
2024-12-03,10,448679
2024-12-03,10,431212
2024-12-03,10,455699
2024-12-03,10,451732
2024-12-03,10,448459
2024-12-03,10,455276
2024-12-03,11,453959
2024-12-03,11,455224
2024-12-03,11,442558
2024-12-03,11,230
2024-12-03,11,447172
2024-12-03,11,455411
2024-12-03,11,448640
2024-12-03,11,452978
2024-12-03,11,451628
2024-12-03,11,455168
2024-12-03,11,446793
2024-12-03,11,454972
2024-12-03,11,444747
2024-12-03,11,442294
2024-12-03,11,451452
2024-12-03,11,452105
2024-12-03,11,453726
2024-12-03,11,452305
2024-12-03,11,452976
2024-12-03,11,452877
2024-12-03,11,430103
2024-12-03,11,450647
2024-12-03,11,452342
2024-12-03,11,454803
2024-12-03,11,452172
2024-12-03,11,438481
2024-12-03,11,453581
2024-12-03,11,447829
2024-12-03,11,451816
2024-12-03,11,455024
2024-12-03,11,758
2024-12-03,11,448237
2024-12-03,11,453157
2024-12-03,11,455122
2024-12-03,11,451711
2024-12-03,12,450287
2024-12-03,12,454139
2024-12-03,12,444663
2024-12-03,12,453793
2024-12-03,12,448868
2024-12-03,12,453726
2024-12-03,12,448572
2024-12-03,12,431204
2024-12-03,12,448247
2024-12-03,12,446399
2024-12-03,12,433169
2024-12-03,12,453959
2024-12-03,12,451089
2024-12-03,12,435212
2024-12-03,12,453063
2024-12-03,12,427070
2024-12-03,12,452824
2024-12-03,12,450925
2024-12-03,12,455224
2024-12-03,12,453404
2024-12-03,12,452451
2024-12-03,12,436268
2024-12-03,12,441726
2024-12-03,12,455122
2024-12-03,12,454805
2024-12-03,12,452528
2024-12-03,12,443957
2024-12-03,12,438481
2024-12-03,12,451816
2024-12-03,12,451959
2024-12-03,12,452976
2024-12-03,12,8113
2024-12-03,12,443253
2024-12-03,12,452519
2024-12-03,12,41989
2024-12-03,12,453704
2024-12-03,12,444802
2024-12-03,12,449449
2024-12-03,12,454803
2024-12-03,12,455582
2024-12-03,12,455470
2024-12-03,12,453329
2024-12-03,12,8153
2024-12-03,12,346115
2024-12-03,12,455561
2024-12-03,12,431177
2024-12-03,12,448001
2024-12-03,12,455168
2024-12-03,12,453927
2024-12-03,12,442462
2024-12-03,12,443277
2024-12-03,12,454585
2024-12-03,12,438295
2024-12-03,12,451935
2024-12-03,12,225284
2024-12-03,12,454972
2024-12-03,12,451360
2024-12-03,12,453770
2024-12-03,12,270339
2024-12-03,12,447057
2024-12-03,12,455557
2024-12-03,12,446168
2024-12-03,12,447726
2024-12-03,12,1053
2024-12-03,10,453882
2024-12-03,10,452610
2024-12-03,10,442350
2024-12-03,10,454322
2024-12-03,10,163843
2024-12-03,10,446842
2024-12-03,10,454674
2024-12-03,10,452227
2024-12-03,10,450723
2024-12-03,10,452437
2024-12-03,10,454830
2024-12-03,10,451578
2024-12-03,11,445461
2024-12-03,11,453978
2024-12-03,11,427019
2024-12-03,11,454324
2024-12-03,11,450105
2024-12-03,11,453348
2024-12-03,11,452352
2024-12-03,11,451458
2024-12-03,11,430213
2024-12-03,11,447063
2024-12-03,11,443119
2024-12-03,11,450015
2024-12-03,11,448791
2024-12-03,11,447358
2024-12-03,11,452016
2024-12-03,11,449827
2024-12-03,11,452053
2024-12-03,11,453631
2024-12-03,11,447674
2024-12-03,11,455284
2024-12-03,11,453745
2024-12-03,11,452610
2024-12-03,11,441721
2024-12-03,11,442910
2024-12-03,11,44024
2024-12-03,11,445131
2024-12-03,11,443689
2024-12-03,11,448868
2024-12-03,11,437271
2024-12-03,11,444370
2024-12-03,11,453162
2024-12-03,11,446842
2024-12-03,11,452912
2024-12-03,11,450748
2024-12-03,11,436266
2024-12-03,11,443851
2024-12-03,11,452442
2024-12-03,11,445692
2024-12-03,11,430095
2024-12-03,11,438326
2024-12-03,11,451812
2024-12-03,11,454674
2024-12-03,11,354
2024-12-03,11,441359
2024-12-03,11,451776
2024-12-03,11,430086
2024-12-03,11,447226
2024-12-03,11,454085
2024-12-03,11,451779
2024-12-03,11,450774
2024-12-03,11,452103
2024-12-03,11,446725
2024-12-03,11,450634
2024-12-03,11,455196
2024-12-03,11,449050
2024-12-03,11,450943
2024-12-03,11,449490
2024-12-03,11,643
2024-12-03,11,441603
2024-12-03,11,445311
2024-12-03,11,442595
2024-12-03,11,443692
2024-12-03,11,455748
2024-12-03,11,444722
2024-12-03,11,451415
2024-12-03,12,354
2024-12-03,12,443355
2024-12-03,12,450826
2024-12-03,12,448593
2024-12-03,12,447369
2024-12-03,12,452352
2024-12-03,12,453978
2024-12-03,12,437271
2024-12-03,12,452899
2024-12-03,12,455284
2024-12-03,12,447969
2024-12-03,12,454674
2024-12-03,12,446725
2024-12-03,12,445692
2024-12-03,12,453914
2024-12-03,12,452610
2024-12-03,12,454681
2024-12-03,12,450015
2024-12-03,12,446101
2024-12-03,12,455416
2024-12-03,12,451948
2024-12-03,12,436266
2024-12-03,12,880
2024-12-03,12,450632
2024-12-03,12,442910
2024-12-03,12,453348
2024-12-03,12,451458
2024-12-03,12,455486
2024-12-03,12,451779
2024-12-03,12,451776
2024-12-03,12,452695
2024-12-03,12,452120
2024-12-03,12,448301
2024-12-03,12,442415
2024-12-03,12,447775
2024-12-03,12,430121
2024-12-03,12,448320
2024-12-03,12,442670
2024-12-03,12,456096
2024-12-03,12,450441
2024-12-03,12,448658
2024-12-03,12,454324
2024-12-03,12,450723
2024-12-03,12,455748
2024-12-03,12,453223
2024-12-03,12,445131
2024-12-03,12,388099
2024-12-03,12,450269
2024-12-03,12,166917
2024-12-03,12,38907
2024-12-03,13,455168
2024-12-03,13,455171
2024-12-03,13,446399
2024-12-03,13,453704
2024-12-03,13,450269
2024-12-03,13,448780
2024-12-03,13,38907
2024-12-03,13,455582
2024-12-03,13,454972
2024-12-03,13,436268
2024-12-03,13,449449
2024-12-03,13,452824
2024-12-03,13,448729
2024-12-03,13,448288
2024-12-03,13,441539
2024-12-03,13,453063
2024-12-03,13,453823
2024-12-03,13,452105
2024-12-03,13,453793
2024-12-03,13,452528
2024-12-03,13,455122
2024-12-03,13,442294
2024-12-03,13,445561
2024-12-03,13,455103
2024-12-03,13,437262
2024-12-03,13,230
2024-12-03,13,452550
2024-12-03,13,452261
2024-12-03,13,448913
2024-12-03,13,450925
2024-12-03,13,1127
2024-12-03,13,452710
2024-12-03,13,448640
2024-12-03,13,452976
2024-12-03,13,451089
2024-12-03,13,435212
2024-12-03,13,452978
2024-12-03,13,270339
2024-12-03,13,454139
2024-12-03,13,452519
2024-12-03,13,438304
2024-12-03,13,444802
2024-12-03,13,455884
2024-12-03,13,452521
2024-12-03,13,42985
2024-12-03,13,454215
2024-12-03,13,452871
2024-12-03,13,451738
2024-12-03,13,451629
2024-12-03,13,452451
2024-12-03,13,451863
2024-12-03,13,438481
2024-12-03,13,444218
2024-12-03,13,448572
2024-12-03,13,453761
2024-12-03,13,448868
2024-12-03,13,455795
2024-12-03,13,444284
2024-12-03,13,446729
2024-12-03,13,454206
2024-12-03,13,451300
2024-12-03,13,446043
2024-12-03,13,447726
2024-12-03,13,447057
2024-12-03,13,444177
2024-12-03,14,448929
2024-12-03,14,451089
2024-12-03,14,452528
2024-12-03,14,427070
2024-12-03,14,443277
2024-12-03,14,451452
2024-12-03,14,454206
2024-12-03,14,449449
2024-12-03,14,388099
2024-12-03,14,446399
2024-12-03,14,451959
2024-12-03,14,444799
2024-12-03,14,448841
2024-12-03,14,194563
2024-12-03,14,453858
2024-12-03,14,441400
2024-12-03,14,436268
2024-12-03,14,438295
2024-12-03,14,448216
2024-12-03,14,452824
2024-12-03,14,431204
2024-12-03,14,452226
2024-12-03,14,453704
2024-12-03,14,451816
2024-12-03,14,455122
2024-12-03,14,446168
2024-12-03,14,450925
2024-12-03,14,455582
2024-12-03,14,448868
2024-12-03,14,443253
2024-12-03,14,452453
2024-12-03,14,455884
2024-12-03,13,453726
2024-12-03,13,444291
2024-12-03,12,448459
2024-12-03,12,452876
2024-12-03,12,446438
2024-12-03,12,452016
2024-12-03,12,448971
2024-12-03,12,441603
2024-12-03,12,449827
2024-12-03,12,455298
2024-12-03,12,453745
2024-12-03,12,453947
2024-12-03,12,443692
2024-12-03,12,446842
2024-12-03,12,442888
2024-12-03,12,444454
2024-12-03,12,44024
2024-12-03,12,73731
2024-12-03,12,447008
2024-12-03,12,34810
2024-12-03,12,455196
2024-12-03,12,448791
2024-12-03,12,451732
2024-12-03,12,19447
2024-12-03,12,442129
2024-12-03,12,449490
2024-12-03,13,443692
2024-12-03,13,451948
2024-12-03,13,452352
2024-12-03,13,446725
2024-12-03,13,447969
2024-12-03,13,445955
2024-12-03,13,450441
2024-12-03,13,442310
2024-12-03,13,450015
2024-12-03,13,448758
2024-12-03,13,454357
2024-12-03,13,447226
2024-12-03,13,451458
2024-12-03,13,448658
2024-12-03,13,44024
2024-12-03,13,443689
2024-12-03,13,453914
2024-12-03,13,455260
2024-12-03,13,729
2024-12-03,13,437271
2024-12-03,13,444454
2024-12-03,13,442910
2024-12-03,13,450826
2024-12-03,13,453741
2024-12-03,13,185347
2024-12-03,13,443851
2024-12-03,13,451722
2024-12-03,13,451605
2024-12-03,13,453745
2024-12-03,13,450748
2024-12-03,13,438405
2024-12-03,13,450508
2024-12-03,13,452695
2024-12-03,13,441943
2024-12-03,13,430086
2024-12-03,13,451779
2024-12-03,13,453329
2024-12-03,13,455685
2024-12-03,13,454681
2024-12-03,13,438295
2024-12-03,13,453561
2024-12-03,13,445131
2024-12-03,13,448301
2024-12-03,13,439313
2024-12-03,13,443811
2024-12-03,13,453978
2024-12-03,13,450102
2024-12-03,13,447040
2024-12-03,13,454324
2024-12-03,13,430193
2024-12-03,13,449490
2024-12-03,13,448679
2024-12-03,13,448791
2024-12-03,13,455216
2024-12-03,13,452610
2024-12-03,13,455699
2024-12-03,13,455416
2024-12-03,13,73731
2024-12-03,13,452016
2024-12-03,13,451436
2024-12-03,13,450943
2024-12-03,13,454644
2024-12-03,13,451776
2024-12-03,13,453631
2024-12-03,13,62
2024-12-03,14,452352
2024-12-03,14,447969
2024-12-03,14,448593
2024-12-03,14,452209
2024-12-03,14,453978
2024-12-03,14,454674
2024-12-03,14,452442
2024-12-03,14,454896
2024-12-03,14,453745
2024-12-03,14,451458
2024-12-03,14,449827
2024-12-03,14,453834
2024-12-03,14,450015
2024-12-03,14,436288
2024-12-03,14,454311
2024-12-03,14,455284
2024-12-03,14,456181
2024-12-03,14,450102
2024-12-03,14,431212
2024-12-03,14,450943
2024-12-03,14,453162
2024-12-03,14,451948
2024-12-03,14,430121
2024-12-03,14,442910
2024-12-03,14,442888
2024-12-03,14,44024
2024-12-03,14,448459
2024-12-03,14,446725
2024-12-03,13,446101
2024-12-03,13,455284
2024-12-03,13,442888
2024-12-03,13,442558
2024-12-03,13,444181
2024-12-03,13,38906
2024-12-03,13,448210
2024-12-03,13,453180
2024-12-03,13,448593
2024-12-03,13,451763
2024-12-03,13,449050
2024-12-03,13,448907
2024-12-03,13,456096
2024-12-03,13,455561
2024-12-03,13,167
2024-12-03,13,453479
2024-12-03,13,431177
2024-12-03,13,446168
2024-12-03,13,443277
2024-12-03,13,427070
